# time nrequests latency average
13:04:53 933 0.0460574576635 0.0423428438203
13:04:54 962 0.0360606029106 0.0429363440281
13:04:55 49 0.0274370204082 0.0424376971243
13:04:56 1215 0.0394584609053 0.0414002932092
13:04:57 1542 0.0401594546044 0.0418358602271
13:04:58 635 0.0381770314961 0.0422630848022
13:04:59 622 0.0347194453376 0.0427229903908
13:05:00 0  0.0347194453376 0.0427229903908
13:05:01 0  0.0347194453376 0.0427229903908
13:05:02 0  0.0347194453376 0.0427229903908
13:05:03 0  0.0347194453376 0.0427229903908
13:05:04 0  0.0347194453376 0.0427229903908
13:05:05 754 0.0410279230769 0.0423417367902
13:05:06 1058 0.0400360463138 0.0413926093177
13:05:07 1200 0.0403938725 0.039920842617
13:05:08 1342 0.0380973509687 0.0383527315216
13:05:09 664 0.0354313990964 0.0375567208522
13:05:10 1004 0.0358302679283 0.0374938004707
13:05:11 1004 0.0395342181275 0.0383331252228
13:05:12 1004 0.0394581185259 0.038340700945
13:05:13 1004 0.0393691404382 0.0382705673371
13:05:14 0  0.0393691404382 0.0382705673371
13:05:15 0  0.0393691404382 0.0382705673371
13:05:16 0  0.0393691404382 0.0382705673371
13:05:17 0  0.0393691404382 0.0382705673371
13:05:18 0  0.0393691404382 0.0382705673371
13:05:19 0  0.0393691404382 0.0382705673371
13:05:20 0  0.0393691404382 0.0382705673371
13:05:21 0  0.0393691404382 0.0382705673371
13:05:22 930 0.0398791182796 0.0383897782313
13:05:23 361 0.0366812520776 0.0389057455255
13:05:24 465 0.0341986924731 0.0384710784256
13:05:25 1076 0.0419222481413 0.0378873430415
13:05:26 1182 0.0404438671743 0.0380401806057
13:05:27 982 0.0576923533605 0.0382748322262
13:05:28 784 0.0458415 0.0405009276526
13:05:29 1244 0.0362902258842 0.0415020508598
13:05:30 908 0.0494933513216 0.0411776516355
13:05:31 1098 0.0411247386157 0.042181174915
13:05:32 828 0.0565381364734 0.0423567347328
13:05:33 729 0.0453922908093 0.0440226365522
13:05:34 451 0.0368928470067 0.0448937404253
13:05:35 0  0.0368928470067 0.0448937404253
13:05:36 0  0.0368928470067 0.0448937404253
13:05:37 170 0.0348957647059 0.0451631558787
13:05:38 816 0.0352311090686 0.0444605075352
13:05:39 18 0.0366431666667 0.0439392317246
13:05:40 0  0.0366431666667 0.0439392317246
13:05:41 1004 0.0372154073705 0.0418343130552
13:05:42 1184 0.0390518994932 0.0409717037923
13:05:43 824 0.0344490934466 0.0412478711532
13:05:44 0  0.0344490934466 0.0412478711532
13:05:45 56 0.03868325 0.0397434453657
13:05:46 1290 0.0404620589147 0.0394992965041
13:05:47 1580 0.0395458177215 0.0378916887482
13:05:48 887 0.0358067880496 0.0373070414394
13:05:49 201 0.0320492288557 0.0371984355437
13:05:50 0  0.0320492288557 0.0371984355437
13:05:51 0  0.0320492288557 0.0371984355437
13:05:52 0  0.0320492288557 0.0371984355437
13:05:53 0  0.0320492288557 0.0371984355437
13:05:54 0  0.0320492288557 0.0371984355437
13:05:55 0  0.0320492288557 0.0371984355437
13:05:56 77 0.0378525844156 0.0369137819587
13:05:57 841 0.0342649286564 0.0371759294934
13:05:58 86 0.0370773837209 0.0369381056924
13:05:59 0  0.0370773837209 0.0369381056924
13:06:00 0  0.0370773837209 0.0369381056924
13:06:01 102 0.0349435588235 0.0369243033274
13:06:02 800 0.036447875 0.0365134692605
13:06:03 102 0.0355579705882 0.0367133474158
13:06:04 656 0.0360748887195 0.0364008194746
13:06:05 1286 0.0413333055988 0.0359621024551
13:06:06 1218 0.0403683883415 0.0361408512428
13:06:07 1320 0.040354469697 0.036597011272
13:06:08 1094 0.0408781489945 0.0374275353561
13:06:09 446 0.0356811704036 0.037730091814
13:06:10 0  0.0356811704036 0.037730091814
13:06:11 928 0.0372600571121 0.0378717159888
13:06:12 1078 0.0395871289425 0.0378899833279
13:06:13 2 0.0358035 0.0383543403398
13:06:14 0  0.0358035 0.0383543403398
13:06:15 243 0.04037681893 0.0382899028398
13:06:16 761 0.0350008712221 0.0387717876739
13:06:17 0  0.0350008712221 0.0387717876739
13:06:18 2 0.110496 0.0386643859242
13:06:19 1369 0.0370661439007 0.0455806553643
13:06:20 635 0.0364881055118 0.0452504309202
13:06:21 0  0.0364881055118 0.0452504309202
13:06:22 0  0.0364881055118 0.0452504309202
13:06:23 0  0.0364881055118 0.0452504309202
13:06:24 364 0.0403042857143 0.0448637945017
13:06:25 1106 0.0470082793852 0.0448064081737
13:06:26 1057 0.0502028353832 0.0459391190719
13:06:27 1127 0.058101971606 0.047233396899
13:06:28 358 0.0603470726257 0.0490848811653
13:06:29 0  0.0603470726257 0.0490848811653
13:06:30 1004 0.035603999004 0.0515392384279
13:06:31 0  0.035603999004 0.0515392384279
13:06:32 0  0.035603999004 0.0515392384279
13:06:33 0  0.035603999004 0.0515392384279
13:06:34 0  0.035603999004 0.0515392384279
13:06:35 0  0.035603999004 0.0515392384279
13:06:36 0  0.035603999004 0.0515392384279
13:06:37 1004 0.0368010368526 0.0510619564353
13:06:38 409 0.0343610391198 0.0512419729983
13:06:39 1377 0.0380303471314 0.0436284769103
13:06:40 1224 0.0398245784314 0.0437248972334
13:06:41 1354 0.0398828781388 0.0440585445254
13:06:42 1631 0.0387668313918 0.0440164037678
13:06:43 845 0.0391596402367 0.0431922589685
13:06:44 608 0.317841555921 0.0420879394538
13:06:45 496 0.035041516129 0.0680618978853
13:06:46 1134 0.0409438051146 0.0655313422357
13:06:47 1439 0.0393295753996 0.0660653228467
13:06:48 517 0.0387945222437 0.0663181767014
13:06:49 438 0.246111465753 0.0667615250138
13:06:50 566 0.0339876501767 0.087569636876
13:06:51 0  0.0339876501767 0.087569636876
13:06:52 0  0.0339876501767 0.087569636876
13:06:53 0  0.0339876501767 0.087569636876
13:06:54 0  0.0339876501767 0.087569636876
13:06:55 0  0.0339876501767 0.087569636876
13:06:56 0  0.0339876501767 0.087569636876
13:06:57 0  0.0339876501767 0.087569636876
13:06:58 0  0.0339876501767 0.087569636876
13:06:59 0  0.0339876501767 0.087569636876
13:07:00 0  0.0339876501767 0.087569636876
13:07:01 0  0.0339876501767 0.087569636876
13:07:02 0  0.0339876501767 0.087569636876
13:07:03 0  0.0339876501767 0.087569636876
13:07:04 542 0.0324795055351 0.0869859440505
13:07:05 462 0.0344405995671 0.0862456067902
13:07:06 0  0.0344405995671 0.0862456067902
13:07:07 0  0.0344405995671 0.0862456067902
13:07:08 0  0.0344405995671 0.0862456067902
13:07:09 0  0.0344405995671 0.0862456067902
13:07:10 0  0.0344405995671 0.0862456067902
13:07:11 0  0.0344405995671 0.0862456067902
13:07:12 0  0.0344405995671 0.0862456067902
13:07:13 0  0.0344405995671 0.0862456067902
13:07:14 0  0.0344405995671 0.0862456067902
13:07:15 606 0.0349201782178 0.0858129836077
13:07:16 830 0.0362331180723 0.0853890374058
13:07:17 1574 0.0404944135959 0.0572281936209
13:07:18 1154 0.0358148240901 0.0577734833676
13:07:19 852 0.038195778169 0.0572605852652
13:07:20 1004 0.041641250996 0.0571472055421
13:07:21 0  0.041641250996 0.0571472055421
13:07:22 656 0.0481125625 0.0574318784173
13:07:23 814 0.0476044766585 0.037631988092
13:07:24 1309 0.0399817547746 0.0389936707402
13:07:25 229 0.0474969344978 0.0397438956641
13:07:26 0  0.0474969344978 0.0397438956641
13:07:27 0  0.0474969344978 0.0397438956641
13:07:28 0  0.0474969344978 0.0397438956641
13:07:29 106 0.0391231603774 0.0410495291572
13:07:30 1084 0.0417158108856 0.0414698273732
13:07:31 934 0.0408902773019 0.0420180966545
13:07:32 974 0.0569775882957 0.0420576830251
13:07:33 1286 0.0442542153966 0.0441739594457
13:07:34 961 0.0348154859521 0.0447798031684
13:07:35 673 0.037022102526 0.044097226664
13:07:36 1004 0.0385400318725 0.0429881806666
13:07:37 998 0.049723754509 0.042081736188
13:07:38 879 0.0440780807736 0.0430559361615
13:07:39 1093 0.0430083741995 0.042714050789
13:07:40 40 0.050068975 0.0431025721713
13:07:41 0  0.050068975 0.0431025721713
13:07:42 0  0.050068975 0.0431025721713
13:07:43 0  0.050068975 0.0431025721713
13:07:44 0  0.050068975 0.0431025721713
13:07:45 0  0.050068975 0.0431025721713
13:07:46 0  0.050068975 0.0431025721713
13:07:47 0  0.050068975 0.0431025721713
13:07:48 0  0.050068975 0.0431025721713
13:07:49 819 0.0353868791209 0.0439378885827
13:07:50 185 0.0324922216216 0.0433875487646
13:07:51 38 0.0394656578947 0.0409390120972
13:07:52 1173 0.039234630861 0.040460156347
13:07:53 1273 0.0423447714061 0.0409020708379
13:07:54 526 0.0437260703422 0.0414343377259
13:07:55 560 0.0407814107143 0.0419529415729
13:07:56 1110 0.0432453261261 0.0410587071934
13:07:57 1340 0.0409065358209 0.0409754317286
13:07:58 917 0.0441622366412 0.0407652478908
13:07:59 1073 0.0459207381174 0.0401745740549
13:08:00 16 0.0648995625 0.0412279599546
13:08:01 0  0.0648995625 0.0412279599546
13:08:02 0  0.0648995625 0.0412279599546
13:08:03 0  0.0648995625 0.0412279599546
13:08:04 0  0.0648995625 0.0412279599546
13:08:05 0  0.0648995625 0.0412279599546
13:08:06 0  0.0648995625 0.0412279599546
13:08:07 0  0.0648995625 0.0412279599546
13:08:08 0  0.0648995625 0.0412279599546
13:08:09 0  0.0648995625 0.0412279599546
13:08:10 0  0.0648995625 0.0412279599546
13:08:11 0  0.0648995625 0.0412279599546
13:08:12 321 0.0390471806854 0.0444686940424
13:08:13 683 0.0374386471449 0.0444268463215
13:08:14 1203 0.039328361596 0.0442472479499
13:08:15 1491 0.0421859208585 0.0439456069688
13:08:16 1115 0.0438234313901 0.0437915920205
13:08:17 1239 0.0434011533495 0.0440957940881
13:08:18 970 0.0417977371134 0.0441113768104
13:08:19 0  0.0417977371134 0.0441113768104
13:08:20 0  0.0417977371134 0.0441113768104
13:08:21 0  0.0417977371134 0.0441113768104
13:08:22 0  0.0417977371134 0.0441113768104
13:08:23 14 0.0364046428571 0.0442004969396
13:08:24 990 0.0369093787879 0.0434247375612
13:08:25 0  0.0369093787879 0.0434247375612
13:08:26 0  0.0369093787879 0.0434247375612
13:08:27 0  0.0369093787879 0.0434247375612
13:08:28 687 0.0360643697234 0.0425236016283
13:08:29 317 0.0355529369085 0.0396400823506
13:08:30 0  0.0355529369085 0.0396400823506
13:08:31 0  0.0355529369085 0.0396400823506
13:08:32 0  0.0355529369085 0.0396400823506
13:08:33 0  0.0355529369085 0.0396400823506
13:08:34 0  0.0355529369085 0.0396400823506
13:08:35 1052 0.0489554125475 0.0392906579729
13:08:36 1382 0.0453066476122 0.0404423345132
13:08:37 574 0.0417993205575 0.0410401631148
13:08:38 1316 0.0378247803951 0.0410015030847
13:08:39 690 0.0416000637681 0.0404016379852
13:08:40 0  0.0416000637681 0.0404016379852
13:08:41 307 0.0540251172638 0.0402215290271
13:08:42 1198 0.0522995041736 0.0414442670421
13:08:43 501 0.0455786367265 0.0430337531738
13:08:44 0  0.0455786367265 0.0430337531738
13:08:45 0  0.0455786367265 0.0430337531738
13:08:46 0  0.0455786367265 0.0430337531738
13:08:47 0  0.0455786367265 0.0430337531738
13:08:48 0  0.0455786367265 0.0430337531738
13:08:49 0  0.0455786367265 0.0430337531738
13:08:50 0  0.0455786367265 0.0430337531738
13:08:51 0  0.0455786367265 0.0430337531738
13:08:52 0  0.0455786367265 0.0430337531738
13:08:53 431 0.0360711925754 0.0439006789676
13:08:54 573 0.0517500191972 0.0439013612528
13:08:55 0  0.0517500191972 0.0439013612528
13:08:56 0  0.0517500191972 0.0439013612528
13:08:57 0  0.0517500191972 0.0439013612528
13:08:58 0  0.0517500191972 0.0439013612528
13:08:59 0  0.0517500191972 0.0439013612528
13:09:00 0  0.0517500191972 0.0439013612528
13:09:01 0  0.0517500191972 0.0439013612528
13:09:02 0  0.0517500191972 0.0439013612528
13:09:03 0  0.0517500191972 0.0439013612528
13:09:04 0  0.0517500191972 0.0439013612528
13:09:05 0  0.0517500191972 0.0439013612528
13:09:06 0  0.0517500191972 0.0439013612528
13:09:07 0  0.0517500191972 0.0439013612528
13:09:08 0  0.0517500191972 0.0439013612528
13:09:09 0  0.0517500191972 0.0439013612528
13:09:10 0  0.0517500191972 0.0439013612528
13:09:11 0  0.0517500191972 0.0439013612528
13:09:12 0  0.0517500191972 0.0439013612528
13:09:13 0  0.0517500191972 0.0439013612528
13:09:14 0  0.0517500191972 0.0439013612528
13:09:15 0  0.0517500191972 0.0439013612528
13:09:16 586 0.0552226569966 0.0455210694817
13:09:17 418 0.0602499449761 0.0461477939266
13:09:18 966 0.0387380942029 0.047642123663
13:09:19 1008 0.0547913194444 0.0473360010275
13:09:20 1036 0.0605371167954 0.0490326549325
13:09:21 1004 0.0378613854582 0.0509263602352
13:09:22 972 0.0568672602881 0.0493099870546
13:09:23 948 0.04325582173 0.0497667626661
13:09:24 88 0.0341868181818 0.0495344811664
13:09:25 0  0.0341868181818 0.0495344811664
13:09:26 0  0.0341868181818 0.0495344811664
13:09:27 0  0.0341868181818 0.0495344811664
13:09:28 0  0.0341868181818 0.0495344811664
13:09:29 0  0.0341868181818 0.0495344811664
13:09:30 0  0.0341868181818 0.0495344811664
13:09:31 0  0.0341868181818 0.0495344811664
13:09:32 0  0.0341868181818 0.0495344811664
13:09:33 0  0.0341868181818 0.0495344811664
13:09:34 0  0.0341868181818 0.0495344811664
13:09:35 0  0.0341868181818 0.0495344811664
13:09:36 0  0.0341868181818 0.0495344811664
13:09:37 0  0.0341868181818 0.0495344811664
13:09:38 0  0.0341868181818 0.0495344811664
13:09:39 0  0.0341868181818 0.0495344811664
13:09:40 0  0.0341868181818 0.0495344811664
13:09:41 0  0.0341868181818 0.0495344811664
13:09:42 0  0.0341868181818 0.0495344811664
13:09:43 248 0.03675825 0.0493460437271
13:09:44 756 0.0429504907407 0.0478468668073
13:09:45 0  0.0429504907407 0.0478468668073
13:09:46 0  0.0429504907407 0.0478468668073
13:09:47 0  0.0429504907407 0.0478468668073
13:09:48 0  0.0429504907407 0.0478468668073
13:09:49 0  0.0429504907407 0.0478468668073
13:09:50 0  0.0429504907407 0.0478468668073
13:09:51 0  0.0429504907407 0.0478468668073
13:09:52 0  0.0429504907407 0.0478468668073
13:09:53 0  0.0429504907407 0.0478468668073
13:09:54 0  0.0429504907407 0.0478468668073
13:09:55 0  0.0429504907407 0.0478468668073
13:09:56 0  0.0429504907407 0.0478468668073
13:09:57 0  0.0429504907407 0.0478468668073
13:09:58 0  0.0429504907407 0.0478468668073
13:09:59 0  0.0429504907407 0.0478468668073
13:10:00 0  0.0429504907407 0.0478468668073
13:10:01 0  0.0429504907407 0.0478468668073
13:10:02 0  0.0429504907407 0.0478468668073
13:10:03 0  0.0429504907407 0.0478468668073
13:10:04 0  0.0429504907407 0.0478468668073
13:10:05 0  0.0429504907407 0.0478468668073
13:10:06 0  0.0429504907407 0.0478468668073
13:10:07 0  0.0429504907407 0.0478468668073
13:10:08 1004 0.0367813505976 0.0466196501818
13:10:09 0  0.0367813505976 0.0466196501818
13:10:10 0  0.0367813505976 0.0466196501818
13:10:11 0  0.0367813505976 0.0466196501818
13:10:12 0  0.0367813505976 0.0466196501818
13:10:13 0  0.0367813505976 0.0466196501818
13:10:14 0  0.0367813505976 0.0466196501818
13:10:15 0  0.0367813505976 0.0466196501818
13:10:16 0  0.0367813505976 0.0466196501818
13:10:17 0  0.0367813505976 0.0466196501818
13:10:18 0  0.0367813505976 0.0466196501818
13:10:19 0  0.0367813505976 0.0466196501818
13:10:20 0  0.0367813505976 0.0466196501818
13:10:21 0  0.0367813505976 0.0466196501818
13:10:22 0  0.0367813505976 0.0466196501818
13:10:23 0  0.0367813505976 0.0466196501818
13:10:24 0  0.0367813505976 0.0466196501818
13:10:25 0  0.0367813505976 0.0466196501818
13:10:26 0  0.0367813505976 0.0466196501818
13:10:27 0  0.0367813505976 0.0466196501818
13:10:28 0  0.0367813505976 0.0466196501818
13:10:29 0  0.0367813505976 0.0466196501818
13:10:30 0  0.0367813505976 0.0466196501818
13:10:31 0  0.0367813505976 0.0466196501818
13:10:32 0  0.0367813505976 0.0466196501818
13:10:33 0  0.0367813505976 0.0466196501818
13:10:34 0  0.0367813505976 0.0466196501818
13:10:35 0  0.0367813505976 0.0466196501818
13:10:36 0  0.0367813505976 0.0466196501818
13:10:37 0  0.0367813505976 0.0466196501818
13:10:38 0  0.0367813505976 0.0466196501818
13:10:39 0  0.0367813505976 0.0466196501818
13:10:40 0  0.0367813505976 0.0466196501818
13:10:41 0  0.0367813505976 0.0466196501818
13:10:42 0  0.0367813505976 0.0466196501818
13:10:43 0  0.0367813505976 0.0466196501818
13:10:44 0  0.0367813505976 0.0466196501818
13:10:45 0  0.0367813505976 0.0466196501818
13:10:46 0  0.0367813505976 0.0466196501818
13:10:47 0  0.0367813505976 0.0466196501818
13:10:48 0  0.0367813505976 0.0466196501818
13:10:49 0  0.0367813505976 0.0466196501818
13:10:50 0  0.0367813505976 0.0466196501818
13:10:51 0  0.0367813505976 0.0466196501818
13:10:52 0  0.0367813505976 0.0466196501818
13:10:53 0  0.0367813505976 0.0466196501818
13:10:54 0  0.0367813505976 0.0466196501818
13:10:55 0  0.0367813505976 0.0466196501818
13:10:56 0  0.0367813505976 0.0466196501818
13:10:57 0  0.0367813505976 0.0466196501818
13:10:58 0  0.0367813505976 0.0466196501818
13:10:59 0  0.0367813505976 0.0466196501818
13:11:00 0  0.0367813505976 0.0466196501818
13:11:01 0  0.0367813505976 0.0466196501818
13:11:02 0  0.0367813505976 0.0466196501818
13:11:03 0  0.0367813505976 0.0466196501818
13:11:04 0  0.0367813505976 0.0466196501818
13:11:05 0  0.0367813505976 0.0466196501818
13:11:06 0  0.0367813505976 0.0466196501818
13:11:07 0  0.0367813505976 0.0466196501818
13:11:08 0  0.0367813505976 0.0466196501818
13:11:09 0  0.0367813505976 0.0466196501818
13:11:10 0  0.0367813505976 0.0466196501818
13:11:11 0  0.0367813505976 0.0466196501818
13:11:12 0  0.0367813505976 0.0466196501818
13:11:13 0  0.0367813505976 0.0466196501818
13:11:14 0  0.0367813505976 0.0466196501818
13:11:15 0  0.0367813505976 0.0466196501818
13:11:16 0  0.0367813505976 0.0466196501818
13:11:17 0  0.0367813505976 0.0466196501818
13:11:18 0  0.0367813505976 0.0466196501818
13:11:19 0  0.0367813505976 0.0466196501818
13:11:20 0  0.0367813505976 0.0466196501818
13:11:21 0  0.0367813505976 0.0466196501818
13:11:22 0  0.0367813505976 0.0466196501818
13:11:23 0  0.0367813505976 0.0466196501818
13:11:24 0  0.0367813505976 0.0466196501818
13:11:25 0  0.0367813505976 0.0466196501818
13:11:26 0  0.0367813505976 0.0466196501818
13:11:27 0  0.0367813505976 0.0466196501818
13:11:28 0  0.0367813505976 0.0466196501818
13:11:29 0  0.0367813505976 0.0466196501818
13:11:30 0  0.0367813505976 0.0466196501818
13:11:31 0  0.0367813505976 0.0466196501818
13:11:32 0  0.0367813505976 0.0466196501818
13:11:33 0  0.0367813505976 0.0466196501818
13:11:34 0  0.0367813505976 0.0466196501818
13:11:35 0  0.0367813505976 0.0466196501818
13:11:36 0  0.0367813505976 0.0466196501818
13:11:37 0  0.0367813505976 0.0466196501818
13:11:38 0  0.0367813505976 0.0466196501818
13:11:39 0  0.0367813505976 0.0466196501818
13:11:40 0  0.0367813505976 0.0466196501818
13:11:41 0  0.0367813505976 0.0466196501818
13:11:42 0  0.0367813505976 0.0466196501818
13:11:43 0  0.0367813505976 0.0466196501818
13:11:44 0  0.0367813505976 0.0466196501818
13:11:45 0  0.0367813505976 0.0466196501818
13:11:46 0  0.0367813505976 0.0466196501818
13:11:47 0  0.0367813505976 0.0466196501818
13:11:48 0  0.0367813505976 0.0466196501818
13:11:49 0  0.0367813505976 0.0466196501818
13:11:50 0  0.0367813505976 0.0466196501818
13:11:51 0  0.0367813505976 0.0466196501818
13:11:52 0  0.0367813505976 0.0466196501818
13:11:53 0  0.0367813505976 0.0466196501818
13:11:54 0  0.0367813505976 0.0466196501818
13:11:55 647 0.0343962859351 0.0442727907439
13:11:56 1359 0.0389449411332 0.0438386099171
13:11:57 0  0.0389449411332 0.0438386099171
13:11:58 1208 0.0367400405629 0.042253972086
13:11:59 1311 0.0348114569031 0.0398742644628
13:12:00 1493 0.0379904909578 0.0395692716073
13:12:01 352 0.0468855142045 0.0376815946742
13:12:02 1308 0.0469374396024 0.0380445639217
13:12:03 262 0.0532187137405 0.0393196260637
13:12:04 84 0.0361647142857 0.0409656724378
13:12:05 0  0.0361647142857 0.0409656724378
13:12:06 0  0.0361647142857 0.0409656724378
13:12:07 0  0.0361647142857 0.0409656724378
13:12:08 0  0.0361647142857 0.0409656724378
13:12:09 0  0.0361647142857 0.0409656724378
13:12:10 0  0.0361647142857 0.0409656724378
13:12:11 0  0.0361647142857 0.0409656724378
13:12:12 0  0.0361647142857 0.0409656724378
13:12:13 0  0.0361647142857 0.0409656724378
13:12:14 0  0.0361647142857 0.0409656724378
13:12:15 0  0.0361647142857 0.0409656724378
13:12:16 0  0.0361647142857 0.0409656724378
13:12:17 0  0.0361647142857 0.0409656724378
13:12:18 0  0.0361647142857 0.0409656724378
13:12:19 0  0.0361647142857 0.0409656724378
13:12:20 0  0.0361647142857 0.0409656724378
13:12:21 0  0.0361647142857 0.0409656724378
13:12:22 0  0.0361647142857 0.0409656724378
13:12:23 0  0.0361647142857 0.0409656724378
13:12:24 0  0.0361647142857 0.0409656724378
13:12:25 0  0.0361647142857 0.0409656724378
13:12:26 0  0.0361647142857 0.0409656724378
13:12:27 0  0.0361647142857 0.0409656724378
13:12:28 0  0.0361647142857 0.0409656724378
13:12:29 0  0.0361647142857 0.0409656724378
13:12:30 0  0.0361647142857 0.0409656724378
13:12:31 0  0.0361647142857 0.0409656724378
13:12:32 0  0.0361647142857 0.0409656724378
13:12:33 0  0.0361647142857 0.0409656724378
13:12:34 0  0.0361647142857 0.0409656724378
13:12:35 0  0.0361647142857 0.0409656724378
13:12:36 0  0.0361647142857 0.0409656724378
13:12:37 0  0.0361647142857 0.0409656724378
13:12:38 0  0.0361647142857 0.0409656724378
13:12:39 0  0.0361647142857 0.0409656724378
13:12:40 0  0.0361647142857 0.0409656724378
13:12:41 0  0.0361647142857 0.0409656724378
13:12:42 0  0.0361647142857 0.0409656724378
13:12:43 0  0.0361647142857 0.0409656724378
13:12:44 0  0.0361647142857 0.0409656724378
13:12:45 0  0.0361647142857 0.0409656724378
13:12:46 0  0.0361647142857 0.0409656724378
13:12:47 0  0.0361647142857 0.0409656724378
13:12:48 0  0.0361647142857 0.0409656724378
13:12:49 0  0.0361647142857 0.0409656724378
13:12:50 0  0.0361647142857 0.0409656724378
13:12:51 0  0.0361647142857 0.0409656724378
13:12:52 0  0.0361647142857 0.0409656724378
13:12:53 0  0.0361647142857 0.0409656724378
13:12:54 0  0.0361647142857 0.0409656724378
13:12:55 0  0.0361647142857 0.0409656724378
13:12:56 0  0.0361647142857 0.0409656724378
13:12:57 0  0.0361647142857 0.0409656724378
13:12:58 0  0.0361647142857 0.0409656724378
13:12:59 0  0.0361647142857 0.0409656724378
13:13:00 0  0.0361647142857 0.0409656724378
13:13:01 0  0.0361647142857 0.0409656724378
13:13:02 0  0.0361647142857 0.0409656724378
13:13:03 0  0.0361647142857 0.0409656724378
13:13:04 0  0.0361647142857 0.0409656724378
13:13:05 0  0.0361647142857 0.0409656724378
13:13:06 0  0.0361647142857 0.0409656724378
13:13:07 0  0.0361647142857 0.0409656724378
13:13:08 0  0.0361647142857 0.0409656724378
13:13:09 0  0.0361647142857 0.0409656724378
13:13:10 0  0.0361647142857 0.0409656724378
13:13:11 0  0.0361647142857 0.0409656724378
13:13:12 0  0.0361647142857 0.0409656724378
13:13:13 0  0.0361647142857 0.0409656724378
13:13:14 0  0.0361647142857 0.0409656724378
13:13:15 0  0.0361647142857 0.0409656724378
13:13:16 0  0.0361647142857 0.0409656724378
13:13:17 0  0.0361647142857 0.0409656724378
13:13:18 0  0.0361647142857 0.0409656724378
13:13:19 0  0.0361647142857 0.0409656724378
13:13:20 0  0.0361647142857 0.0409656724378
13:13:21 0  0.0361647142857 0.0409656724378
13:13:22 0  0.0361647142857 0.0409656724378
13:13:23 0  0.0361647142857 0.0409656724378
13:13:24 0  0.0361647142857 0.0409656724378
13:13:25 0  0.0361647142857 0.0409656724378
13:13:26 0  0.0361647142857 0.0409656724378
13:13:27 0  0.0361647142857 0.0409656724378
13:13:28 0  0.0361647142857 0.0409656724378
13:13:29 0  0.0361647142857 0.0409656724378
13:13:30 0  0.0361647142857 0.0409656724378
13:13:31 0  0.0361647142857 0.0409656724378
13:13:32 0  0.0361647142857 0.0409656724378
